provinsi,jenis,daerah,tahun,periode,gk,gk_scaled,provinsi_encoded,jenis_encoded,daerah_encoded,periode_encoded,gk_category,cluster,pca1,pca2
BALI,MAKANAN,PERDESAAN,2018,MARET,264685.0,0.2621966754096292,1,0,0,0,Rendah,0,-40225.72055669461,-15.587980922455987
BALI,MAKANAN,PERDESAAN,2018,SEPTEMBER,267058.0,0.2650755445345161,1,0,0,1,Rendah,0,-37852.72055661294,-15.582809006444277
BALI,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,249883.0,0.2442392288076168,1,0,1,0,Rendah,0,-55027.7205598297,-15.621811730728151
BALI,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,251921.0,0.24671168362283782,1,0,1,1,Rendah,0,-52989.72055974463,-15.617361810763885
BALI,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,263995.0,0.2613595832494219,1,0,1,0,Rendah,0,-40915.72055637033,-15.589293945290407
BALI,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,268274.0,0.26655076781975096,1,0,1,1,Rendah,0,-36636.7205563077,-15.580014195050552
BALI,MAKANAN,PERKOTAAN,2019,MARET,278769.0,0.2792830608942085,1,0,2,0,Rendah,0,-26141.72055260022,-15.555175335952324
BALI,MAKANAN,PERKOTAAN,2019,SEPTEMBER,292350.0,0.2957592183257671,1,0,2,1,Rendah,0,-12560.720552630723,-15.52584780292642
BALI,MAKANAN,PERKOTAAN,2020,MARET,307459.0,0.3140891102802196,1,0,2,0,Rendah,0,2548.279450713191,-15.491238868784304
BALI,MAKANAN,PERKOTAAN,2020,SEPTEMBER,309933.0,0.3170905102865281,1,0,2,1,Rendah,0,5022.279450793925,-15.485849276352319
BALI,MAKANAN,PERDESAAN,2019,MARET,269879.0,0.2684979169750158,1,0,0,0,Rendah,0,-35031.72055314598,-15.574683318364833
BALI,MAKANAN,PERDESAAN,2019,SEPTEMBER,271679.0,0.2706816356538175,1,0,0,1,Rendah,0,-33231.72055305855,-15.570746338876065
BALI,MAKANAN,PERDESAAN,2020,MARET,280900.0,0.28186834117450094,1,0,0,0,Rendah,0,-24010.72054965567,-15.548827293472312
BALI,MAKANAN,PERDESAAN,2020,SEPTEMBER,284541.0,0.2862855187908992,1,0,0,1,Rendah,0,-20369.720549586636,-15.540922568540726
BALI,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,275834.0,0.275722386270718,1,0,1,0,Rendah,0,-29076.720552888233,-15.561674956914874
BALI,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,285920.0,0.28795848993427003,1,0,1,1,Rendah,0,-18990.720552883693,-15.53987989011529
BALI,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,298945.0,0.3037601209294877,1,0,1,0,Rendah,0,-5965.720549518941,-15.509762417951904
BALI,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,302154.0,0.3076532060629736,1,0,1,1,Rendah,0,-2756.7205494455993,-15.502788744639705
BALI,MAKANAN,PERKOTAAN,2021,MARET,321245.0,0.33081396900575283,1,0,2,0,Rendah,0,16334.279454175849,-15.459423682485266
BALI,MAKANAN,PERKOTAAN,2021,SEPTEMBER,325747.0,0.3362756920568446,1,0,2,1,Rendah,0,20836.279454236268,-15.449663319951142
BALI,MAKANAN,PERKOTAAN,2022,MARET,346903.0,0.3619416655950269,1,0,2,0,Rendah,0,41992.279457519646,-15.402021818349638
BALI,MAKANAN,PERKOTAAN,2022,SEPTEMBER,367036.0,0.3863665590174236,1,0,2,1,Rendah,2,62125.279457423545,-15.358573335762975
BALI,MAKANAN,PERDESAAN,2021,MARET,291311.0,0.29449872737728106,1,0,0,0,Rendah,0,-13599.720546159253,-15.524285947949767
BALI,MAKANAN,PERDESAAN,2021,SEPTEMBER,302550.0,0.30813362417230994,1,0,0,1,Rendah,0,-2360.720546166296,-15.500005921619728
BALI,MAKANAN,PERDESAAN,2022,MARET,318169.0,0.32708223641908957,1,0,0,0,Rendah,0,13258.279457172495,-15.46429782931583
BALI,MAKANAN,PERDESAAN,2022,SEPTEMBER,334827.0,0.34729133961435527,1,0,0,1,Rendah,0,29916.27945711126,-15.428338708713849
BALI,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,312020.0,0.3196224107768943,1,0,1,0,Rendah,0,7109.279453950818,-15.479479587443112
BALI,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,319095.0,0.32820563836162864,1,0,1,1,Rendah,0,14184.279453985451,-15.464173864222202
BALI,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,338417.0,0.3516466452015208,1,0,1,0,Rendah,0,33506.27945728722,-15.420485021578944
BALI,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,357640.0,0.3749675475140789,1,0,1,1,Rendah,0,52729.27945720026,-15.37899778198683
BALI,NONMAKANAN,PERKOTAAN,2015,MARET,106320.0,0.07007189287161433,1,1,2,0,Sangat Rendah,1,-198590.72056377245,-15.93443598621336
BALI,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,109874.0,0.07438352408520385,1,1,2,1,Sangat Rendah,1,-195036.72056370258,-15.9267187647329
BALI,NONMAKANAN,PERKOTAAN,2016,MARET,110736.0,0.0754292826969411,1,1,2,0,Sangat Rendah,1,-194174.72056021602,-15.922815137121944
BALI,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,114998.0,0.08059984325752595,1,1,2,1,Sangat Rendah,1,-189912.72056015322,-15.913572025487479
BALI,NONMAKANAN,PERDESAAN,2015,MARET,89655.0,0.04985429743704218,1,1,0,0,Sangat Rendah,1,-215255.7205642404,-15.970700742562823
BALI,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,92052.0,0.05276228281097974,1,1,0,1,Sangat Rendah,1,-212858.72056415892,-15.965477101461147
BALI,NONMAKANAN,PERDESAAN,2016,MARET,92552.0,0.053368871332869085,1,1,0,0,Sangat Rendah,1,-212358.72056066873,-15.962353660623847
BALI,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,94790.0,0.05608396155684584,1,1,0,1,Sangat Rendah,1,-210120.72056058567,-15.957472698243198
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,99903.0,0.06228693578168636,1,1,1,0,Sangat Rendah,1,-205007.7205640256,-15.948440055645168
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,103011.0,0.06605749003375058,1,1,1,1,Sangat Rendah,1,-201899.72056395124,-15.941684058753246
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,104574.0,0.0679536857531767,1,1,1,0,Sangat Rendah,1,-200336.7205604717,-15.93626962747286
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,107576.0,0.07159564323860038,1,1,1,1,Sangat Rendah,1,-197334.7205603963,-15.929742083061623
BALI,NONMAKANAN,PERKOTAAN,2017,MARET,118321.0,0.0846312305740026,1,1,2,0,Sangat Rendah,1,-186589.72055669132,-15.90436442094291
BALI,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,118820.0,0.08523660591884816,1,1,2,1,Sangat Rendah,1,-186090.72055659082,-15.903231372372726
BALI,NONMAKANAN,PERKOTAAN,2018,MARET,123953.0,0.09146384368456426,1,1,2,0,Sangat Rendah,1,-180957.72055314705,-15.890122833959875
BALI,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,125078.0,0.0928286678588153,1,1,2,1,Sangat Rendah,1,-179832.72055305284,-15.887640622626405
BALI,NONMAKANAN,PERDESAAN,2017,MARET,99414.0,0.06169369220727857,1,1,0,0,Sangat Rendah,1,-205496.7205571368,-15.945461162780045
BALI,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,99519.0,0.06182107579687534,1,1,0,1,Sangat Rendah,1,-205391.7205570324,-15.945177267770138
BALI,NONMAKANAN,PERDESAAN,2018,MARET,108143.0,0.07228351462242291,1,1,0,0,Sangat Rendah,1,-196767.72055362354,-15.924544883979292
BALI,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,109674.0,0.07414088867644811,1,1,0,1,Sangat Rendah,1,-195236.7205535334,-15.921187656540562
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,111504.0,0.07636100266656315,1,1,1,0,Sangat Rendah,1,-193406.72055694045,-15.919230575207488
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,112143.0,0.07713622279753773,1,1,1,1,Sangat Rendah,1,-192767.72055684138,-15.917795796945832
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,118604.0,0.08497455967739195,1,1,1,0,Sangat Rendah,1,-186306.72055341088,-15.901825136888188
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,120176.0,0.0868816739902121,1,1,1,1,Sangat Rendah,1,-184734.72055332115,-15.8983795457541
BALI,NONMAKANAN,PERKOTAAN,2019,MARET,130026.0,0.09883146787143235,1,1,2,0,Sangat Rendah,1,-174884.7205496072,-15.874930798448709
BALI,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,131942.0,0.10115591508731236,1,1,2,1,Sangat Rendah,1,-172968.72054952092,-15.87074381435844
BALI,NONMAKANAN,PERKOTAAN,2020,MARET,135611.0,0.10560706166093642,1,1,2,0,Sangat Rendah,1,-169299.72054606248,-15.860790506433524
BALI,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,141701.0,0.11299530985754874,1,1,2,1,Sangat Rendah,1,-163209.72054601798,-15.847607667113305
BALI,NONMAKANAN,PERDESAAN,2019,MARET,113240.0,0.07846707801456299,1,1,0,0,Sangat Rendah,1,-191670.72055007395,-15.911456335460084
BALI,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,115867.0,0.08165409410856964,1,1,0,1,Sangat Rendah,1,-189043.72054999476,-15.905736995579568
BALI,NONMAKANAN,PERDESAAN,2020,MARET,120391.0,0.08714250705462451,1,1,0,0,Sangat Rendah,1,-184519.72054654488,-15.893940981324608
BALI,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,122774.0,0.09003350794994916,1,1,0,1,Sangat Rendah,1,-182136.72054646327,-15.88874751319208
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,124790.0,0.09247927287020705,1,1,1,0,Sangat Rendah,1,-180120.72054987217,-15.886389562411766
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,126986.0,0.09514340965834509,1,1,1,1,Sangat Rendah,1,-177924.72054978868,-15.881599118938556
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,130889.0,0.09987843966021337,1,1,1,0,Sangat Rendah,1,-174021.7205463326,-15.87114149138647
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,136013.0,0.10609475883253547,1,1,1,1,Sangat Rendah,1,-168897.7205462784,-15.860040586937393
BALI,NONMAKANAN,PERKOTAAN,2021,MARET,145944.0,0.11814282005430182,1,1,2,0,Sangat Rendah,1,-158966.72054256528,-15.836417267453367
BALI,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,148574.0,0.1213334756794398,1,1,2,1,Sangat Rendah,1,-156336.72054248615,-15.830691461936604
BALI,NONMAKANAN,PERKOTAAN,2022,MARET,152669.0,0.1263014356737136,1,1,2,0,Sangat Rendah,1,-152241.72053903196,-15.81982003366479
BALI,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,163784.0,0.13978589851531395,1,1,2,1,Sangat Rendah,1,-141126.72053903775,-15.795807253632908
BALI,NONMAKANAN,PERDESAAN,2021,MARET,126411.0,0.09444583285817232,1,1,0,0,Sangat Rendah,1,-178499.7205430045,-15.878863172053785
BALI,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,127328.0,0.09555831620731742,1,1,0,1,Sangat Rendah,1,-177582.7205429082,-15.876829244833356
BALI,NONMAKANAN,PERDESAAN,2022,MARET,131527.0,0.10065244661414419,1,1,0,0,Sangat Rendah,1,-173383.72053945507,-15.865733674505021
BALI,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,141203.0,0.11239114768974695,1,1,0,1,Sangat Rendah,1,-163707.72053944645,-15.844822244659028
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,140201.0,0.1111755442918807,1,1,1,0,Sangat Rendah,1,-164709.72054282518,-15.848968723941958
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,142437.0,0.1138882081617699,1,1,1,1,Sangat Rendah,1,-162473.72054274208,-15.844092071985473
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,146604.0,0.11894351690319577,1,1,1,0,Sangat Rendah,1,-158306.72053928862,-15.83306546844376
BALI,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,157398.0,0.13203854991374311,1,1,1,1,Sangat Rendah,1,-147512.72053929121,-15.809744511490177
BALI,TOTAL,PERKOTAAN,2013,MARET,287551.0,0.28993718169267313,1,2,2,0,Rendah,0,-17359.720571284008,-15.54723436226455
BALI,TOTAL,PERKOTAAN,2013,SEPTEMBER,298449.0,0.3031583851157735,1,2,2,1,Rendah,0,-6461.720571287617,-15.523689263254447
BALI,TOTAL,PERKOTAAN,2014,MARET,310321.0,0.3175612229795143,1,2,2,0,Rendah,0,5410.279432088719,-15.496056750621516
BALI,TOTAL,PERKOTAAN,2014,SEPTEMBER,316235.0,0.3247359520164215,1,2,2,1,Rendah,0,11324.279432134994,-15.483253228627717
BALI,TOTAL,PERDESAAN,2013,MARET,249446.0,0.2437090704394855,1,2,0,0,Rendah,0,-55464.72057153727,-15.629706865650443
BALI,TOTAL,PERDESAAN,2013,SEPTEMBER,261613.0,0.258469795531141,1,2,0,1,Rendah,0,-43297.7205715536,-15.603426802508379
BALI,TOTAL,PERDESAAN,2014,MARET,271646.0,0.2706416008113728,1,2,0,0,Rendah,0,-33264.7205681589,-15.579757724894105
BALI,TOTAL,PERDESAAN,2014,SEPTEMBER,279140.0,0.2797331495774504,1,2,0,1,Rendah,0,-25770.720568128454,-15.563548967810867
BALI,TOTAL,PERDESAANPERKOTAAN,2013,MARET,313294.0,0.32116799833066834,1,2,1,0,Rendah,0,8383.279428140959,-15.49192681114171
BALI,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,313294.0,0.32116799833066834,1,2,1,1,Rendah,0,8383.279428246431,-15.491869213400404
BALI,TOTAL,PERDESAANPERKOTAAN,2014,MARET,313294.0,0.32116799833066834,1,2,1,0,Rendah,0,8383.279431741568,-15.489823378604065
BALI,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,313294.0,0.32116799833066834,1,2,1,1,Rendah,0,8383.27943184704,-15.489765780862758
BALI,TOTAL,PERKOTAAN,2015,MARET,332999.0,0.3450736519783278,1,2,2,0,Rendah,0,28088.27943546232,-15.445077418490017
BALI,TOTAL,PERKOTAAN,2015,SEPTEMBER,341554.0,0.3554523815878546,1,2,2,1,Rendah,0,36643.27943548217,-15.426581981387859
BALI,TOTAL,PERKOTAAN,2016,MARET,348571.0,0.3639652449040498,1,2,2,0,Rendah,0,43660.279438907106,-15.409413023412665
BALI,TOTAL,PERKOTAAN,2016,SEPTEMBER,357427.0,0.374709140803754,1,2,2,1,Rendah,0,52516.27943892393,-15.39026886747385
BALI,TOTAL,PERDESAAN,2015,MARET,304005.0,0.30989879677100796,1,2,0,0,Rendah,0,-905.7205648821546,-15.50791378459751
BALI,TOTAL,PERDESAAN,2015,SEPTEMBER,314218.0,0.32228897391911987,1,2,0,1,Rendah,0,9307.279435121047,-15.485845005863524
BALI,TOTAL,PERDESAAN,2016,MARET,322660.0,0.3325306145226997,1,2,0,0,Rendah,0,17749.279438531725,-15.46560487067159
BALI,TOTAL,PERDESAAN,2016,SEPTEMBER,328033.0,0.33904901477892274,1,2,0,1,Rendah,0,23122.279438583413,-15.453967318414112
BALI,TOTAL,PERDESAANPERKOTAAN,2015,MARET,321834.0,0.3315285302845385,1,2,1,0,Rendah,0,16923.27943525673,-15.469314434886796
BALI,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,331028.0,0.3426824800250399,1,2,1,1,Rendah,0,26117.279435270175,-15.44944181726429
BALI,TOTAL,PERDESAANPERKOTAAN,2016,MARET,338967.0,0.3523138925755991,1,2,1,0,Rendah,0,34056.27943868586,-15.430285753749562
BALI,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,346398.0,0.36132901118791866,1,2,1,1,Rendah,0,41487.27943871694,-15.414212775027487
BALI,TOTAL,PERKOTAAN,2017,MARET,370615.0,0.3907085196571076,1,2,2,0,Rendah,2,65704.27944228705,-15.359800095741107
BALI,TOTAL,PERKOTAAN,2017,SEPTEMBER,371118.0,0.3913187477101283,1,2,2,1,Rendah,2,66207.27944238752,-15.358658426322595
BALI,TOTAL,PERKOTAAN,2018,MARET,387566.0,0.4112730837262005,1,2,2,0,Rendah,2,82655.27944571798,-15.321163663202785
BALI,TOTAL,PERKOTAAN,2018,SEPTEMBER,393989.0,0.4190653198783911,1,2,2,1,Rendah,2,89078.2794457592,-15.307263138259286
BALI,TOTAL,PERDESAAN,2017,MARET,345342.0,0.36004789622968836,1,2,0,0,Rendah,0,40431.279441905266,-15.414616917691763
BALI,TOTAL,PERDESAAN,2017,SEPTEMBER,350826.0,0.3667009591377708,1,2,0,1,Rendah,0,45915.27944195585,-15.402740136893193
BALI,TOTAL,PERDESAAN,2018,MARET,372828.0,0.3933932804549899,1,2,0,0,Rendah,2,67917.27944523079,-15.353275325870381
BALI,TOTAL,PERDESAAN,2018,SEPTEMBER,376733.0,0.39813073681094574,1,2,0,1,Rendah,2,71822.27944529714,-15.344801624949167
BALI,TOTAL,PERDESAANPERKOTAAN,2017,MARET,361387.0,0.3795133218971177,1,2,1,0,Rendah,0,56476.27944206208,-15.3798624663352
BALI,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,364064.0,0.3827609968433133,1,2,1,1,Rendah,0,59153.279442140716,-15.374035365850588
BALI,TOTAL,PERDESAANPERKOTAAN,2018,MARET,382599.0,0.4052472333497516,1,2,1,0,Rendah,2,77688.27944545035,-15.332042675115805
BALI,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,388451.0,0.4123467454099446,1,2,1,1,Rendah,2,83540.27944549726,-15.319372776271084
BALI,TOTAL,PERKOTAAN,2019,MARET,408795.0,0.43702761918857863,1,2,2,0,Menengah,2,103884.27944910614,-15.273307233377993
BALI,TOTAL,PERKOTAAN,2019,SEPTEMBER,424292.0,0.4558282238360173,1,2,2,1,Menengah,2,119381.27944905648,-15.239850314003125
BALI,TOTAL,PERKOTAAN,2020,MARET,443070.0,0.47860926236409385,1,2,2,0,Menengah,2,138159.27945236367,-15.197333906732434
BALI,TOTAL,PERKOTAAN,2020,SEPTEMBER,451634.0,0.4889989105670146,1,2,2,1,Menengah,2,146723.2794523834,-15.178819072721538
BALI,TOTAL,PERDESAAN,2019,MARET,383118.0,0.40587687223547275,1,2,0,0,Rendah,2,78207.27944872843,-15.328994761009747
BALI,TOTAL,PERDESAAN,2019,SEPTEMBER,387546.0,0.4112488201853249,1,2,0,1,Rendah,2,82635.27944878954,-15.319393884169685
BALI,TOTAL,PERDESAAN,2020,MARET,401291.0,0.42792393865206324,1,2,0,0,Menengah,2,96380.27945214714,-15.287724659307314
BALI,TOTAL,PERDESAAN,2020,SEPTEMBER,407316.0,0.43523333034082995,1,2,0,1,Menengah,2,102405.2794521923,-15.27468190877242
BALI,TOTAL,PERDESAANPERKOTAAN,2019,MARET,400624.0,0.4271147495638628,1,2,1,0,Menengah,2,95713.27944887057,-15.291091544801493
BALI,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,412906.0,0.4420149900155529,1,2,1,1,Menengah,2,107995.27944885305,-15.26456363227001
BALI,TOTAL,PERDESAANPERKOTAAN,2020,MARET,429834.0,0.46255165101263884,1,2,1,0,Menengah,2,124923.27945217874,-15.226034367350875
BALI,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,438167.0,0.4726610553184468,1,2,1,1,Menengah,2,133256.2794522008,-15.208017387330905
BALI,TOTAL,PERKOTAAN,2021,MARET,467189.0,0.5078698794829924,1,2,2,0,Menengah,2,162278.27945572283,-15.143248913990885
BALI,TOTAL,PERKOTAAN,2021,SEPTEMBER,474322.0,0.516523471336266,1,2,2,1,Menengah,2,169411.27945575688,-15.127818188469222
BALI,TOTAL,PERKOTAAN,2022,MARET,499572.0,0.5471561916916783,1,2,2,0,Menengah,2,194661.27945899928,-15.071353248604325
BALI,TOTAL,PERKOTAAN,2022,SEPTEMBER,530820.0,0.5850655479556753,1,2,2,1,Menengah,3,225909.27945879195,-15.003949583727085
BALI,TOTAL,PERDESAAN,2021,MARET,417722.0,0.4478576506583911,1,2,0,0,Menengah,2,112811.27945558325,-15.250208937051589
BALI,TOTAL,PERDESAAN,2021,SEPTEMBER,429877.0,0.4626038176255213,1,2,0,1,Menengah,2,124966.27945556707,-15.223954736454509
BALI,TOTAL,PERDESAAN,2022,MARET,449697.0,0.4866489866332153,1,2,0,0,Menengah,2,144786.27945886384,-15.179192598194453
BALI,TOTAL,PERDESAAN,2022,SEPTEMBER,476031.0,0.5185967909040837,1,2,0,1,Menengah,2,171120.27945870569,-15.122379645487785
BALI,TOTAL,PERDESAANPERKOTAAN,2021,MARET,452221.0,0.48971104549171274,1,2,1,0,Menengah,2,147310.2794555553,-15.175682201935217
BALI,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,461532.0,0.5010069369463362,1,2,1,1,Menengah,2,156621.27945556754,-15.155557424499126
BALI,TOTAL,PERDESAANPERKOTAAN,2022,MARET,485021.0,0.5295032525276543,1,2,1,0,Menengah,2,180110.27945882757,-15.102887813110495
BALI,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,515038.0,0.5659191878507598,1,2,1,1,Menengah,3,210127.27945863258,-15.038137214306104
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2015,MARET,238797.0,0.23078994810028605,21,0,2,0,Rendah,0,-66113.72060988427,4.350211537024805
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,244162.0,0.23729864294015882,21,0,2,1,Rendah,0,-60748.7206098325,4.361831847585627
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2016,MARET,251734.0,0.24648481951565118,21,0,2,0,Rendah,0,-53176.720606413146,4.380196948266288
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,252343.0,0.24722364433531244,21,0,2,1,Rendah,0,-52567.72060631376,4.3815670701654845
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2015,MARET,232281.0,0.222884886483024,21,0,0,0,Rendah,0,-72629.7206104538,4.33582002809478
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,238879.0,0.2308894286178759,21,0,0,1,Rendah,0,-66031.72061041437,4.350097715152614
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2016,MARET,249490.0,0.24376245022941176,21,0,0,0,Rendah,0,-55420.72060702543,4.375012505350238
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,249501.0,0.24377579517689332,21,0,0,1,Rendah,0,-55409.72060692008,4.3750938104244455
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,235036.0,0.22622718923863436,21,0,1,0,Rendah,0,-69874.72061016399,4.341931710882587
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,241112.0,0.23359845295663376,21,0,1,1,Rendah,0,-63798.720610119344,4.355084377233659
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,250371.0,0.2448312592049808,21,0,1,0,Rendah,0,-54539.72060671687,4.377085320696523
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,250737.0,0.24527528200300383,21,0,1,1,Rendah,0,-54173.72060661507,4.377931726059813
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2017,MARET,259057.0,0.2553689150072426,21,0,2,0,Rendah,0,-45853.72060288582,4.398082998879854
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,267116.0,0.2651459088030552,21,0,2,1,Rendah,0,-37794.72060286102,4.415509450789379
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2018,MARET,279003.0,0.2795669443224527,21,0,2,0,Rendah,0,-25907.720599484863,4.443174291603537
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,284496.0,0.28623092582392917,21,0,2,1,Rendah,0,-20414.72059943434,4.455070469310847
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2017,MARET,255797.0,0.251413957844524,21,0,0,0,Rendah,0,-49113.72060348792,4.390708860488573
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,260052.0,0.25657602616580244,21,0,0,1,Rendah,0,-44858.720603425056,4.399936885638461
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2018,MARET,271987.0,0.2710552941833013,21,0,0,0,Rendah,0,-32923.72060004936,4.42770517663255
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,272119.0,0.2712154335530801,21,0,0,1,Rendah,0,-32791.72059994523,4.428047262368672
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,257263.0,0.25319247539070366,21,0,1,0,Rendah,0,-47647.72060318524,4.394042474902779
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,263301.0,0.2605176383810395,21,0,1,1,Rendah,0,-41609.72060314019,4.40711324319474
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,275124.0,0.2748610305696351,21,0,1,0,Rendah,0,-29786.720599763386,4.434640150435651
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,277943.0,0.2782809766560473,21,0,1,1,Rendah,0,-26967.720599686145,4.4407732910358995
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2019,MARET,294223.0,0.2980314989287646,21,0,2,0,Rendah,0,-10687.720596036583,4.478080052028055
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,301167.0,0.30645580032076397,21,0,2,1,Rendah,0,-3743.7205960006104,4.493103442466236
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2020,MARET,312088.0,0.3197049068158712,21,0,2,0,Rendah,0,7177.279407385213,4.518686348409258
NUSA TENGGARA BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,314001.0,0.3220257145006199,21,0,2,1,Rendah,0,9090.279407471535,4.522866866863282
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2019,MARET,280269.0,0.28110282645987655,21,0,0,0,Rendah,0,-24641.72059653164,4.447658075632688
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,285008.0,0.28685207247034383,21,0,0,1,Rendah,0,-19902.720596473606,4.457929223430227
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2020,MARET,293862.0,0.2975935420159605,21,0,0,0,Rendah,0,-11048.72059306706,4.479057305999913
NUSA TENGGARA BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,296269.0,0.3005136591603359,21,0,0,1,Rendah,0,-8641.720592985686,4.484302499222409
NUSA TENGGARA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,286871.0,0.2891122213029036,21,0,1,0,Rendah,0,-18039.720596280356,4.462060859299651
